NAME,MSINI-mjupiter,A-au,PER-day,ECC,OM-deg,T0-jd,K-m/s,ORBREF,ORBURL,FIRSTREF,FIRSTURL,OTHERNAME,COMP,HD,HIPP,HR,SAO,GL,BINARY,BINARYURL,BINARYREF,RA-hr,DEC-deg,RA_STRING,DEC_STRING,KEPID,KOI,KDE,EOD,IMAGING,MICROLENSING,TIMING,ASTROMETRY,BMV,V,VURL,VREF,J,H,PAR-marcsec,DIST-pc,VSINI-km/s,KS,GAMMA-km/s,DVDT-m/s/day,I-deg,MASS-mjupiter,SEP-au,TREND,LAMBDA-deg,BIGOM-deg,DEPTH,T14-day,TT,R-rjupiter,AR,DENSITY-\g/cm^3,GRAVITY,B,TRANSIT,TRANSITURL,TRANSITREF,DR,RR,SE,SEURL,SEREF,SEDEPTHJ,SEDEPTHH,SEDEPTHKS,SEDEPTHKP,SEDEPTH36,SEDEPTH45,SEDEPTH80,SEDEPTH58,RMS,CHI2,NOBS,NCOMP,MULT,PLANETDISCMETH,STARDISCMETH,DATE,STAR,MSTAR-msun,RSTAR-rsun,TEFF-k,RHOSTAR-g/cm^3,LOGG,FE,SHK,RHK,JSNAME,EPEURL,KP,SIMBADNAME,SIMBADURL,ETDNAME,ETDURL,EANAME,EAURL
HD 3167 b,0.0157857,0.0181491,0.959641,0,90,2457394.375,3.58,Christiansen 2017,http://adsabs.harvard.edu/abs/2017AJ....154..122C,Vanderburg 2016,http://adsabs.harvard.edu/abs/2016ApJ...829L...9V,EPIC 220383386,b,3167,2736,,109291,,0,http://adsabs.harvard.edu/abs/2017AJ....154..122C,Christiansen 2017,0.582628055,4.381888889,34:57.5,+04:22:54.80,,,0,1,0,0,0,0,0.83,8.94,,,7.548,7.203,21.8341,45.8,1.7,7.066,,,83.4,0.015891,0.0181491,0,,,0.0003042,0.06758,2457394.375,,4.082,5.6,3.17491,0.47,1,http://adsabs.harvard.edu/abs/2017AJ....154..122C,Christiansen 2017,,0.01744,0,,Predicted,,,,,,,,,,,60,3,1,Transit,Transit,2016,HD 3167,0.866,,5261,1.902,4.47,0.04,,-5.04,HD 3167 b,http://exoplanet.eu/star.php?st=HD+3167+b,,HD 3167,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+3167,,,HD 3167 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+3167+b&type=PLANET+HOST
Kepler-1390 b,,0.0675681,6.48021673,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.91082222,48.24877778,54:39.0,+48:14:55.6,,2936.01,1,1,0,0,0,0,,,,,13.178,12.82,1.31579,760,,12.764,,,,0.00518721,0.0675681,0,,,0.000113849,0.13379,2454965.86,0.105,14.8593,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01067,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1390,0.98,0.98,5753,,4.45,-0.01,,,,,14.421,,,,,Kepler-1390 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1390+b&type=PLANET+HOST
Kepler-1642 b,,0.0994208,12.2057513,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.81414444,43.64372222,48:50.9,+43:38:37.4,,6166.01,1,1,0,0,0,0,,,,,12.613,12.164,2.23714,447,,12.066,,,,0.0304768,0.0994208,0,,,0.00124397,0.10225,2454967.13,0.285,25.5082,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.03527,0,,Predicted,,,,,,,,,,,,2,1,Transit,Transit,2016,Kepler-1642,0.88,0.84,5355,,4.54,-0.01,,,,,14.13,,,,,Kepler-1642 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1642+b&type=PLANET+HOST
Kepler-11 c,,0.106909,13.0241,0.0256125,51.3402,2455582.016,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,KOI-157,c,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.80767278,41.90911111,48:27.6,+41:54:32.8,,157.01,1,1,0,0,0,0,,,,,12.548,12.237,,,0.4,12.237,,,89.59,0.00912437,0.106909,0,,,0.0007508,0.189333,2455583.349,0.255816,21.6344,0.66,,0.156,1,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,Lissauer 2013,,0.02496,0,,,,,,,,,,,,,37,6,1,Transit,Transit,2011,Kepler-11,0.961,1.065,5663,1.122,4.366,0.0182,,,Kepler-11,http://exoplanet.eu/star.php?st=Kepler-11,13.7,GSC 03144-00002,http://simbad.harvard.edu/simbad/sim-id?Ident=GSC+03144-00002,Kepler-11 c,http://var2.astro.cz/ETD/etd.php?STARNAME=Kepler-11&PLANET=c,Kepler-11 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-11+c&type=PLANET+HOST
Kepler-871 b,,0.159318,22.0459018,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.63514167,43.36816667,38:06.5,+43:22:05.4,,1508.01,1,1,0,0,0,0,,,,,14.469,14.17,0.589971,1695,,14.167,,,,0.0437521,0.159318,0,,,0.000915668,0.2108,2454969.478,0.334,30.1192,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.03026,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-871,1.11,1.14,5993,,4.37,0.09,,,,,15.689,,,,,Kepler-871 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-871+b&type=PLANET+HOST
Kepler-1131 b,,0.0458416,3.53232449,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.7101,49.26130556,42:36.4,+49:15:40.7,,2171.01,1,1,0,0,0,0,,,,,13.794,13.5,0.901713,1109,,13.416,,,,0.0118667,0.0458416,0,,,0.000197403,0.116967,2454967.745,0.142,9.49966,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01405,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1131,1.03,1.04,5851,,4.42,0.05,,,,,14.972,,,,,Kepler-1131 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1131+b&type=PLANET+HOST
Kepler-705 b,,0.231978,56.0560538,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.30056667,41.81211111,18:02.0,+41:48:43.6,,854.01,1,1,0,0,0,0,,,,,13.446,12.778,3.98406,251,,12.536,,,,0.0156727,0.231978,0,,,0.00146306,0.19146,2455034.166,0.188,98.0299,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.03825,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-705,0.53,0.51,3722,,4.75,0.07,,,,,15.849,KOI-854.01,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-854.01,,,Kepler-705 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-705+b&type=PLANET+HOST
HD 1237 b,3.3748,0.494668,133.71001,0.511,290.7,2451545.86,167,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375..205N,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375..205N,GJ 3021,b,1237,1292,,256219,3021,1,http://adsabs.harvard.edu/abs/2001A%26A...375..205N,Naef 2001,0.269789167,-79.85104167,16:11.2,-79:51:03.75,,,0,1,0,0,0,0,0.749,6.59,,,5.365,4.99,57.15,17.4978,,4.858,,,,3.3748,0.494668,0,,,,,,,124.252,,0,,0,,,,,0,,,,,,,,,,,19.2,3.24,61,1,0,RV,RV,2001,HD 1237,0.9,0.858011,5536,,4.56,0.12,0.391,-4.44008,GJ 3021,http://exoplanet.eu/star.php?st=GJ+3021,,HD 1237,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+1237,,,HD 1237 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+1237+b&type=PLANET+HOST
WASP-21 b,0.300201,0.0521087,4.322482,0,90,2454743.042,37.2,Bouchy 2010,http://adsabs.harvard.edu/abs/2010A&A...519A..98B,Bouchy 2010,http://adsabs.harvard.edu/abs/2010A&A...519A..98B,2MASS J23095825+1823459,b,,,,,,0,,,23.16618167,18.39605556,09:58.3,+18:23:45.8,,,0,1,0,0,0,0,0.54,11.58,,,10.35,10.085,4.13,242.131,1.5,9.982,,,88.75,0.300272,0.0521087,0,,,0.01082,0.1398,2454743.042,1.07,10.5946,0.3192,2.81252,0.23,1,http://adsabs.harvard.edu/abs/2010A&A...519A..98B,Bouchy 2010,,,0,,,,,,,,,,,,,42,1,0,Transit,Transit,2010,WASP-21,1.01,1.06,5800,0.84,4.2,-0.46,,,WASP-21,http://exoplanet.eu/star.php?st=WASP-21,,WASP-21,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-21,WASP-21 b,http://var2.astro.cz/ETD/etd.php?STARNAME=WASP-21&PLANET=b,WASP-21 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=WASP-21+b&type=PLANET+HOST
Kepler-284 c,,0.219317,37.514456,,90,2455022.301,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-1301,c,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.5431,47.72965,32:35.2,+47:43:46.74,,1301.02,1,1,0,0,0,0,,,,,14.56,14.15,,,,14.08,,,,0.0210192,0.219317,0,,,,0.223,2455022.301,0.232849,58.0671,,,0.62,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,2,1,Transit,Transit,2014,Kepler-284,,0.814,5615,,4.58,,,,Kepler-284,http://exoplanet.eu/star.php?st=Kepler-284,,Kepler-284,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-284,,,Kepler-284 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-284+c&type=PLANET+HOST
Kepler-186 c,,0.0574114,7.267302,0.03,270,2455003.681,,Quintana 2014,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q,KOI-571,c,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.91018056,43.95501944,54:36.6,+43:57:18.07,,571.01,1,1,0,0,0,0,,,,,12.473,11.82,6.62252,151,,11.605,,,,0.00636705,0.0574114,0,,,,0.096375,2455007.314,0.111418,26.2143,,,0.28,1,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q,Quintana 2014,,,0,,Predicted,,,,,,,,,,,,5,1,Transit,Transit,2014,Kepler-186,0.478,0.472,3788,4.92,4.77,-0.28,,,Kepler-186,http://exoplanet.eu/star.php?st=Kepler-186,,Kepler-186,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-186,,,Kepler-186 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-186+c&type=PLANET+HOST
HD 4308 b,0.0477376,0.119192,15.56,0,359,2453314.7,4.07,Udry 2006,http://adsabs.harvard.edu/abs/2006A%26A...447..361U,Udry 2006,http://adsabs.harvard.edu/abs/2006A%26A...447..361U,,b,4308,3497,,248244,,0,,,0.744178889,-65.64771667,44:39.0,-65:38:51.78,,,0,1,0,0,0,0,0.655,6.55,,,5.365,5.1,45.34,22.0556,,4.945,,,,0.0477376,0.119192,0,,,,,,,31.2281,,0,,0,,,,,0,,,,,,,,,,,1.3,1.92,41,1,0,RV,RV,2006,HD 4308,0.933,0.82259,5695,,4.58,-0.31,,,HD 4308,http://exoplanet.eu/star.php?st=HD+4308,,HD 4308,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+4308,,,HD 4308 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+4308+b&type=PLANET+HOST
Kepler-239 b,,0.101225,11.763051,,90,2455013.936,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-835,b,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.61348056,40.66341111,36:48.5,+40:39:48.28,,835.01,1,1,0,0,0,0,,,,,13.703,13.215,,,,13.13,,,,0.0177874,0.101225,0,,,,0.120792,2455013.936,0.207869,28.592,,,0.17,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,2,1,Transit,Transit,2014,Kepler-239,,0.763,4914,,4.583,,,,Kepler-239,http://exoplanet.eu/star.php?st=Kepler-239,,Kepler-239,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-239,,,Kepler-239 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-239+b&type=PLANET+HOST
Kepler-651 b,,0.146649,21.38521506,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.15551944,46.2035,09:19.9,+46:12:12.6,,709.01,1,1,0,0,0,0,,,,,12.719,12.397,1.8622,537,,12.27,,,,0.0181548,0.146649,0,,,0.00061802,0.167963,2455011.781,0.211,36.328,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.02486,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-651,0.92,0.87,5522,,4.53,-0.04,,,,,13.94,,,,,Kepler-651 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-651+b&type=PLANET+HOST
Kepler-80 f,,0.017386,0.98678706,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,f,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.74083889,39.97877778,44:27.0,+39:58:43.6,,500.05,1,1,0,0,0,0,,,,,12.954,12.354,,0,,12.253,,,,0.00609283,0.017386,0,,,0.00025568,0.058363,2454966.17,0.11,5.85466,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01599,0,,Predicted,,,,,,,,,,,,5,1,Transit,Transit,2016,Kepler-80,0.72,0.64,4613,,4.69,-0.562,,,,,14.804,Kepler-80,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-80,,,Kepler-80 f,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-80+f&type=PLANET+HOST
Kepler-1217 b,,0.0320163,2.03232507,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.27911111,50.93755556,16:44.8,+50:56:15.2,,2387.01,1,1,0,0,0,0,,,,,14.121,13.834,0.733676,1363,,13.807,,,,0.0147338,0.0320163,0,,,0.000278222,0.07158,2454965.319,0.178,6.38894,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01668,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1217,1.06,1.08,5905,,4.4,0.07,,,,,15.298,,,,,Kepler-1217 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1217+b&type=PLANET+HOST
Kepler-895 b,,0.0337283,2.80624233,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.28604444,51.40888889,17:09.8,+51:24:32.0,,1577.01,1,1,0,0,0,0,,,,,14.092,13.453,1.93798,516,,13.387,,,,0.0115145,0.0337283,0,,,0.000534072,0.07154,2454966.731,0.137,11.9164,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.02311,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-895,0.65,0.61,4315,,4.67,-0.16,,,,,15.988,,,,,Kepler-895 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-895+b&type=PLANET+HOST
Kepler-628 b,,0.121444,15.4580567,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.36328333,39.85480556,21:47.8,+39:51:17.3,,631.01,1,1,0,0,0,0,,,,,11.979,11.662,1.72712,579,,11.599,,,,0.243389,0.121444,0,,,0.00357724,0.366503,2455006.782,0.749,20.4479,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.05981,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-628,1,1.28,5721,,4.22,0.04,,,,,13.398,,,,,Kepler-628 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-628+b&type=PLANET+HOST
Kepler-408 b,0.000699655,0.0366405,2.46502,,,,0.1,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,,b,176693,,,47978,,0,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,18.98574572,48.42322167,59:08.7,+48:25:23.598,,1612.01,1,1,0,0,0,0,0.51,8.83,,,7.784,7.539,11.2346,89.0107,3.1,7.486,,,,0.000699655,0.0366405,0,,,0.00003765,,2454965.679,0.075104,,,,0.92,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,,0.006136,0,,Predicted,,,,,,,,,,0.849,,1,0,Transit,Transit,2014,Kepler-408,1.08,1.23,6104,0.82,4.294,-0.2,,,Kepler-408 b,http://exoplanet.eu/star.php?st=Kepler-408+b,8.77,HD 176693,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+176693,,,Kepler-408 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-408+b&type=PLANET+HOST
Kepler-174 b,,0.113583,13.98179,,90,2455014.974,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-518,b,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.16261111,43.83208889,09:45.4,+43:49:55.52,,518.01,1,1,0,0,0,0,,,,,12.791,12.293,,,,12.184,,,,0.014454,0.113583,0,,,,0.122417,2455014.974,0.174859,39.3556,,,0.22,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,3,1,Transit,Transit,2014,Kepler-174,,0.622,4880,,4.679,,,,Kepler-174,http://exoplanet.eu/star.php?st=Kepler-174,,Kepler-174,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-174,,,Kepler-174 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-174+b&type=PLANET+HOST
Kepler-440 b,,0.353207,101.11141,0,90,2455756.299,,Torres 2015,http://adsabs.harvard.edu/abs/2015ApJ...800...99T,Borucki 2010,http://adsabs.harvard.edu/abs/2010Sci...327..977B,KOI-4087,b,,,,,,0,http://adsabs.harvard.edu/abs/2015ApJ...800...99T,Torres 2015,19.02333056,41.45219444,01:24.0,+41:27:07.90,,4087.01,1,1,0,0,0,0,,,,,12.96,12.323,3.83142,261,,12.121,-20.1,,89.93,0.0136945,0.353207,0,,,0.000922944,0.33125,2455756.299,0.165939,136.176,,,0.09,1,http://adsabs.harvard.edu/abs/2015ApJ...800...99T,Torres 2015,,0.03038,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2010,Kepler-440,0.575,0.559,4134,4.76,4.706,-0.3,,,Kepler-440,http://exoplanet.eu/star.php?st=Kepler-440,15.134,KOI-4087,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-4087,,,Kepler-440 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-440+b&type=PLANET+HOST
Kepler-403 d,,0,13.61159129,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,d,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.32809722,46.74455556,19:41.2,+46:44:40.4,,2732.02,1,1,0,0,0,0,,,,,11.83,11.575,,0,,11.537,,,,0.00991268,0,0,,,8.02816E-05,0.31283,2454977.172,0.127,0,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.00896,0,,Predicted,,,,,,,,,,,,3,1,Transit,Transit,2016,Kepler-403,0,1.33,6090,,4.27,-0.145,,,,,12.805,KOI-2732,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-2732,,,Kepler-403 d,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-403+d&type=PLANET+HOST
K2-6 b,,0.19095,30.9446,,,,,Mayo 2018,http://adsabs.harvard.edu/abs/2018AJ....155..136M,Montet 2015,http://adsabs.harvard.edu/abs/2015ApJ...809...25M,EPIC 201384232,b,,,,,,0,http://adsabs.harvard.edu/abs/2018AJ....155..136M,Mayo 2018,11.87948358,-1.1984725,52:46.1,-01:11:54.501,,,0,1,0,0,0,0,,,,,11.44,11.09,2.91545,343,,11.069,,,89.42,0.0213284,0.19095,0,,,0.000605,,2456827.497,0.234976,42.8678,,,,1,http://adsabs.harvard.edu/abs/2018AJ....155..136M,Mayo 2018,,0.0246,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2015,K2-6,0.97,0.96,5850,,,-0.14,,,K2-6 b,http://exoplanet.eu/star.php?st=K2-6+b,,Gaia DR2 3794479262419500160,http://simbad.harvard.edu/simbad/sim-id?Ident=Gaia+DR2+3794479262419500160,,,K2-6 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K2-6+b&type=PLANET+HOST
Kepler-224 d,,0.0988375,11.349393,,90,2454967.316,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-733,d,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.39561944,47.3576,23:44.2,+47:21:27.36,,733.02,1,1,0,0,0,0,,,,,14.212,13.722,,,,13.7,,,,0.0174811,0.0988375,0,,,,0.12975,2454967.316,0.205192,31.5106,,,0.01,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,4,1,Transit,Transit,2014,Kepler-224,,0.676,5018,,4.639,,,,Kepler-224,http://exoplanet.eu/star.php?st=Kepler-224,,Kepler-224,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-224,,,Kepler-224 d,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-224+d&type=PLANET+HOST
Kepler-389 c,,0.116434,14.51143,,90,2454976.86,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-2473,c,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.464,44.90001944,27:50.4,+44:54:00.07,,2473.03,1,1,0,0,0,0,,,,,14.417,13.903,,,,13.896,,,,0.0107805,0.116434,0,,,,0.123625,2454976.86,0.130252,31.6838,,,0.31,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,2,1,Transit,Transit,2014,Kepler-389,,0.792,5376,,4.57,,,,Kepler-389,http://exoplanet.eu/star.php?st=Kepler-389,,Kepler-389,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-389,,,Kepler-389 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-389+c&type=PLANET+HOST
Kepler-674 b,,0.0282874,2.24338185,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.01174722,50.14980556,00:42.3,+50:08:59.3,,778.01,1,1,0,0,0,0,,,,,13.213,12.521,3.31126,302,,12.394,,,,0.0125233,0.0282874,0,,,0.000716633,0.042521,2455003.679,0.151,10.6955,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.02677,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-674,0.6,0.57,4192,,4.69,-0.27,,,,,15.135,,,,,Kepler-674 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-674+b&type=PLANET+HOST
